1180,1144
1181,1144
1181,1145
1181,1146
1181,1147
1181,1148
1181,1149
1182,1149
1182,1150
1182,1151
1182,1152
1182,1153
1183,1153
1183,1154
1183,1155
1183,1156
1183,1157
1183,1158
1184,1158
1184,1159
1184,1160
1184,1161
1184,1162
1184,1163
1185,1163
1185,1164
1185,1165
1185,1166
1185,1167
1185,1168
1185,1169
1186,1169
1186,1170
1186,1171
1186,1172
1186,1173
1186,1174
1187,1174
1187,1175
1187,1176
1187,1177
1187,1178
1188,1178
1188,1179
1188,1180
1189,1180
1189,1181
1189,1182
1189,1183
1190,1183
1190,1184
1190,1185
1191,1185
1191,1186
1191,1187
1192,1187
1192,1188
1192,1189
1192,1190
1193,1190
1193,1191
1193,1192
1194,1192
1194,1193
1195,1193
1196,1193
1197,1193
1198,1193
1199,1193
1200,1193
1200,1194
1201,1194
1202,1194
1203,1194
1204,1194
1205,1194
1206,1194
1207,1194
1208,1194
1209,1194
1210,1194
1211,1194
1212,1194
1213,1194
1214,1194
1215,1194
1216,1194
1217,1194
1218,1194
1219,1194
1220,1194
1221,1194
1222,1194
1222,1193
1223,1193
1223,1192
1224,1192
1225,1192
1225,1191
1226,1191
1226,1190
1227,1190
1228,1190
1228,1189
1229,1189
1229,1188
1230,1188
1231,1188
1231,1187
1232,1187
1232,1186
1233,1186
1234,1186
1234,1185
1235,1185
1235,1184
1236,1184
1236,1183
1237,1183
1237,1182
1237,1181
1238,1181
1238,1180
1238,1179
1239,1179
1239,1178
1239,1177
1240,1177
1240,1176
1241,1176
1241,1175
1241,1174
1242,1174
1242,1173
1242,1172
1243,1172
1243,1171
1243,1170
1244,1170
1244,1169
1244,1168
1245,1168
1245,1167
1245,1166
1245,1165
1245,1164
1246,1164
1246,1163
1246,1162
1246,1161
1247,1161
1247,1160
1248,1160
1248,1159
1249,1159
1250,1159
1251,1159
1251,1158
1252,1158
1253,1158
1254,1158
1254,1157
1255,1157
1256,1157
1257,1157
1257,1156
1258,1156
1259,1156
1260,1156
1261,1156
1261,1157
1262,1157
1263,1157
1264,1157
1264,1158
1265,1158
1266,1158
1267,1158
1268,1158
1268,1159
1269,1159
1270,1159
1271,1159
1271,1160
1272,1160
1273,1160
1274,1160
1275,1160
1275,1161
1276,1161
1277,1161
1278,1161
1278,1162
1279,1162
1280,1162
1281,1162
1281,1163
1282,1163
1283,1163
1283,1164
1284,1164
1285,1164
1285,1165
1286,1165
1287,1165
1287,1166
1288,1166
1289,1166
1289,1167
1290,1167
1290,1168
1291,1168
1292,1168
1292,1169
1293,1169
1294,1169
1294,1170
1295,1170
1296,1170
1296,1171
1297,1171
1298,1171
1298,1172
1299,1172
1299,1173
1300,1173
1300,1174
1301,1174
1301,1175
1302,1175
1302,1176
1303,1176
1303,1177
1304,1177
1304,1178
1305,1178
1305,1179
1306,1179
1306,1180
1307,1180
1307,1181
1308,1181
1308,1182
1309,1182
1309,1183
1310,1183
1311,1183
1311,1184
1311,1185
1312,1185
1312,1186
1313,1186
1314,1186
1314,1187
1315,1187
1315,1188
1316,1188
1316,1189
1317,1189
1317,1190
1317,1191
1318,1191
1319,1191
1319,1192
1319,1193
1320,1193
1320,1194
1321,1194
1322,1194
1322,1195
1323,1195
1323,1196
1324,1196
1324,1197
1325,1197
1325,1198
1325,1199
1326,1199
1327,1199
1327,1200
1327,1201
1328,1201
1328,1202
1329,1202
1330,1202
1330,1203
1331,1203
1331,1204
1332,1204
1332,1205
1333,1205
1334,1205
1334,1206
1335,1206
1335,1207
1336,1207
1336,1208
1337,1208
1338,1208
1338,1209
1339,1209
1339,1210
1340,1210
1340,1211
1341,1211
1342,1211
1342,1212
1343,1212
1343,1213
1344,1213
1344,1214
1345,1214
1346,1214
1346,1215
1347,1215
1347,1216
1348,1216
1348,1217
1349,1217
1350,1217
1350,1218
1351,1218
1351,1219
1352,1219
1353,1219
1353,1220
1354,1220
1354,1221
1355,1221
1355,1222
1356,1222
1357,1222
1357,1223
1358,1223
1358,1224
1359,1224
1360,1224
1360,1225
1361,1225
1361,1226
1362,1226
1362,1227
1363,1227
1364,1227
1364,1228
1365,1228
1365,1229
1366,1229
1367,1229
1367,1230
1368,1230
1368,1231
1369,1231
